id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
AG07L012,Bendals,Bendals,bendals-ag07l012,AG07L012,17.068,-61.836
AG07L009,Bishops,Bishops,bishops-ag07l009,AG07L009,17.045,-61.816
AG07L006,Blubber Valley,Blubber Valley,blubber-valley-ag07l006,AG07L006,17.067,-61.864
AG07L004,Bolands,Bolands,bolands-ag07l004,AG07L004,17.066,-61.875
AG07L001,Cades Bay,Cades Bay,cades-bay-ag07l001,AG07L001,17.017,-61.843
AG07L016,Cedar Hall,Cedar Hall,cedar-hall-ag07l016,AG07L016,17.077,-61.858
AG07L023,Claremont,Claremont,claremont-ag07l023,AG07L023,17.025,-61.836
AG07L017,Crab Hill,Crab Hill,crab-hill-ag07l017,AG07L017,17.034,-61.891
AG07L011,Creekside,Creekside,creekside-ag07l011,AG07L011,17.079,-61.856
AG07L024,Ebenezer,Ebenezer,ebenezer-ag07l024,AG07L024,17.083,-61.859
AG07L022,Emanuel,Emanuel,emanuel-ag07l022,AG07L022,17.072,-61.837
AG07L021,Guadeloupe,Guadeloupe,guadeloupe-ag07l021,AG07L021,16.996,-62.068
AG07L008,Harveys,Harveys,harveys-ag07l008,AG07L008,17.033,-61.867
AG07L014,Jennings,Jennings,jennings-ag07l014,AG07L014,17.078,-61.866
AG07L007,John Hughes,John Hughes,john-hughes-ag07l007,AG07L007,17.043,-61.822
AG07L010,Johnsons Point,Johnsons Point,johnsons-point-ag07l010,AG07L010,17.03,-61.889
AG07L015,Jolly Harbour,Jolly Harbour,jolly-harbour-ag07l015,AG07L015,17.066,-61.886
AG07L005,New Division,New Division,new-division-ag07l005,AG07L005,17.089,-61.877
AG07L003,Old Road,Old Road,old-road-ag07l003,AG07L003,17.017,-61.833
AG07L002,Orange Valley Mill,Orange Valley Mill,orange-valley-mill-ag07l002,AG07L002,17.026,-61.875
AG07L020,Saint Lukes,Saint Lukes,saint-lukes-ag07l020,AG07L020,17.079,-61.834
AG07L019,Sawcolts,Sawcolts,sawcolts-ag07l019,AG07L019,17.05,-61.82
AG07L013,Urlings,Urlings,urlings-ag07l013,AG07L013,17.027,-61.876
AG07L018,Yorks,Yorks,yorks-ag07l018,AG07L018,17.079,-61.875
